ID_Cliente,Evasion,Genero,EsAdultoMayor,TienePareja,TieneDependientes,AntigüedadMeses,ServicioTelefonico,MultiplesLineas,TipoInternet,SeguridadEnLinea,RespaldoEnLinea,ProteccionEquipos,SoporteTecnico,TVStreaming,PeliculasStreaming,TipoContrato,FacturaDigital,MetodoPago,CargosMensuales,CargosTotales,CargosDiarios
2141-RRYGO,True,Female,0,False,False,4,True,False,DSL,False,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),68.65,261.25,2.26
2143-LJULT,False,Female,0,True,False,67,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.25,1733.15,0.83
2144-BFDSO,False,Female,1,True,False,50,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,False,Bank transfer (automatic),108.75,5431.9,3.57
2144-ESWKO,False,Male,0,False,False,43,False,,DSL,True,False,True,False,False,False,One year,True,Credit card (automatic),35.2,1463.7,1.16
2146-EGVDT,False,Male,0,True,True,59,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.3,1192.7,0.63
2150-OEGBV,False,Male,0,False,False,27,True,False,No,,,,,,,One year,False,Bank transfer (automatic),20.1,562.6,0.66
2150-UWTFY,True,Female,0,True,True,22,True,False,DSL,True,True,True,False,False,False,Month-to-month,False,Mailed check,61.15,1422.05,2.01
2150-WLKUW,False,Female,0,True,False,40,True,True,DSL,False,True,False,False,True,False,One year,False,Bank transfer (automatic),63.9,2635.0,2.1
2153-MREFK,True,Female,0,True,False,37,True,True,Fiber optic,True,False,True,True,False,True,One year,True,Electronic check,99.2,3754.6,3.26
2154-KVJFF,True,Female,0,False,False,15,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,79.75,1111.85,2.62
2155-AMQRX,False,Female,0,False,False,28,True,True,DSL,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),54.9,1505.15,1.8
2157-MXBJS,True,Male,0,True,False,13,True,True,DSL,False,False,True,False,True,True,One year,True,Mailed check,75.3,989.45,2.47
2159-TURXX,False,Male,0,False,False,5,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.05,95.55,0.66
2160-GPFXD,False,Male,0,True,True,54,True,True,DSL,True,True,False,True,False,False,Two year,True,Credit card (automatic),65.65,3566.7,2.16
2162-FRZAA,False,Male,0,True,True,63,False,,DSL,False,True,True,True,False,False,Two year,False,Bank transfer (automatic),39.35,2395.05,1.29
2164-SOQXL,False,Female,0,True,True,20,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.05,406.05,0.66
2165-VOEGB,True,Female,0,False,True,46,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Bank transfer (automatic),105.2,4822.85,3.46
2167-FQSTQ,False,Female,0,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Electronic check,92.4,6786.1,3.04
2169-RRLFW,False,Female,0,True,False,71,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.6,1888.25,0.84
2171-UDMFD,False,Male,0,True,True,32,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),19.45,674.55,0.64
2172-EJXVF,False,Female,1,False,False,71,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,105.9,7521.95,3.48
2176-LVPNX,False,Female,1,False,False,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Mailed check,89.85,6293.45,2.95
2176-OSJUV,False,Male,0,True,False,71,True,True,DSL,True,True,False,True,False,False,Two year,False,Bank transfer (automatic),65.15,4681.75,2.14
2178-PMGCJ,False,Male,0,False,False,22,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,69.7,1490.4,2.29
2180-DXNEG,True,Female,0,False,False,12,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,96.0,1062.1,3.15
2181-TIDSV,False,Male,0,True,True,68,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.95,1303.25,0.66
2181-UAESM,False,Male,0,False,False,2,True,False,DSL,True,False,True,False,False,False,Month-to-month,False,Electronic check,53.45,119.5,1.76
2186-QZEYA,False,Female,1,False,False,29,True,True,DSL,True,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),58.55,1718.95,1.92
2187-LZGPL,True,Female,0,False,False,7,False,,DSL,False,True,False,False,False,True,Month-to-month,True,Credit card (automatic),40.1,293.3,1.32
2187-PKZAY,False,Male,0,False,False,12,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),79.95,1043.4,2.63
2188-SXWVT,False,Female,0,False,False,34,True,False,DSL,True,True,False,False,False,False,One year,False,Mailed check,55.0,1885.15,1.81
2189-UXTKY,True,Female,0,True,False,22,True,True,DSL,True,False,False,True,True,True,Month-to-month,True,Electronic check,79.2,1742.75,2.6
2189-WWOEW,True,Female,0,False,True,15,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.9,1269.55,2.82
2190-BCXEC,False,Female,0,True,False,40,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),78.85,3126.85,2.59
2190-PHBHR,False,Female,0,True,False,72,True,True,Fiber optic,True,True,False,False,False,True,Two year,True,Credit card (automatic),94.45,6921.7,3.1
2192-CKRLV,False,Female,0,True,False,72,False,,DSL,True,True,True,False,False,True,Two year,True,Electronic check,49.2,3580.95,1.62
2192-OZITF,False,Female,0,False,False,45,True,True,DSL,True,False,False,True,False,True,Two year,False,Mailed check,73.55,3349.1,2.42
2193-SFWQW,False,Male,0,True,True,72,True,False,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),111.95,8033.1,3.68
2194-IIQOF,False,Female,0,True,False,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.3,6388.65,2.93
2195-VVRJF,False,Male,1,True,False,18,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Credit card (automatic),59.1,1011.05,1.94
2195-ZRVAX,True,Female,0,True,False,47,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,85.3,4045.65,2.8
2197-OMWGI,False,Female,1,True,True,68,False,,DSL,False,True,True,False,True,True,Two year,True,Electronic check,53.0,3656.25,1.74
2200-DSAAL,False,Female,0,False,False,68,True,True,DSL,False,True,True,False,True,True,Two year,True,Electronic check,80.65,5330.2,2.65
2202-CUYXZ,True,Male,0,False,False,1,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,84.85,84.85,2.79
2202-OUTMO,False,Female,0,True,False,34,True,True,DSL,True,False,False,True,False,False,Month-to-month,True,Bank transfer (automatic),60.85,2003.6,2.0
2203-GHNWN,False,Female,0,True,False,24,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Mailed check,79.65,1928.7,2.62
2205-LPVGL,False,Male,1,True,True,58,True,True,Fiber optic,True,True,False,True,False,False,One year,True,Bank transfer (automatic),89.85,5125.75,2.95
2205-YMZZJ,True,Male,1,False,False,7,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,84.8,546.95,2.79
2207-NHRJK,True,Male,0,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,50.8,50.8,1.67
2207-OBZNX,True,Male,0,False,False,7,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,51.0,354.05,1.68
2207-QPJED,False,Female,1,True,False,37,True,False,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Electronic check,90.0,3371.75,2.96
2207-RYYRL,False,Male,0,True,True,52,True,True,No,,,,,,,Two year,False,Mailed check,24.55,1331.05,0.81
2208-MPXIO,False,Female,0,True,True,45,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.0,886.4,0.66
2208-NKVVH,False,Male,0,True,True,43,True,True,No,,,,,,,Two year,False,Mailed check,24.25,1077.95,0.8
2208-NQBCT,False,Female,0,True,True,26,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Electronic check,81.95,2070.05,2.69
2208-UGTGR,False,Male,0,False,False,56,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,98.6,5581.05,3.24
2209-XADXF,False,Female,0,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),25.25,25.25,0.83
2211-RMNHO,False,Female,0,True,True,68,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),85.3,5560.0,2.8
2212-LYASK,False,Male,0,True,True,27,False,,DSL,False,True,True,False,False,True,One year,True,Credit card (automatic),45.85,1246.4,1.51
2215-ZAFGX,False,Male,0,False,False,9,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.5,791.7,2.81
2219-MVUSO,True,Male,0,False,False,8,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.15,438.4,1.48
2220-IAHLS,False,Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),19.4,19.4,0.64
2223-GDSHL,False,Male,0,True,True,71,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),116.05,8297.5,3.81
2223-KAGMX,True,Female,0,False,False,15,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.4,289.3,0.64
2225-ZRGSG,True,Female,0,True,True,70,True,True,Fiber optic,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),93.9,6579.05,3.08
2226-ICFDO,False,Female,0,True,True,72,True,True,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),85.9,6110.75,2.82
2227-JRSJX,False,Female,0,False,False,21,True,False,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Bank transfer (automatic),99.15,1956.4,3.26
2228-BZDEE,False,Female,0,False,False,54,True,False,No,,,,,,,Two year,False,Mailed check,20.1,1079.45,0.66
2229-DPMBI,False,Female,0,True,True,8,True,False,No,,,,,,,Two year,False,Mailed check,19.5,162.15,0.64
2229-VWQJH,False,Female,0,False,False,24,True,False,DSL,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),49.3,1233.25,1.62
2230-XTUWL,False,Female,0,True,True,48,True,False,No,,,,,,,Two year,False,Mailed check,19.55,883.35,0.64
2232-DMLXU,True,Female,0,True,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Mailed check,55.2,55.2,1.81
2233-FAGXV,False,Female,0,True,True,5,True,True,No,,,,,,,Month-to-month,True,Mailed check,24.3,132.25,0.8
2233-TXSIU,False,Male,0,True,True,17,False,,DSL,True,False,True,False,True,False,One year,False,Credit card (automatic),44.45,792.15,1.46
2234-EOFPT,False,Male,0,True,False,72,True,False,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),79.35,5753.25,2.61
2234-XADUH,False,Female,0,True,True,72,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Credit card (automatic),103.2,7362.9,3.39
2235-DWLJU,False,Female,1,False,False,6,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,44.4,263.05,1.46
2235-EZAIK,False,Female,0,True,False,72,True,True,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),79.2,5401.9,2.6
2235-ZGKPT,True,Female,0,True,True,4,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,50.85,239.55,1.67
2236-HILPA,False,Male,0,True,True,62,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.65,1218.45,0.68
2237-ZFSMY,True,Female,0,False,False,39,True,False,Fiber optic,True,False,True,True,True,False,One year,True,Electronic check,95.55,3692.85,3.14
2239-CFOUJ,False,Male,0,True,True,1,True,False,No,,,,,,,One year,False,Mailed check,20.4,20.4,0.67
2239-CGBUZ,False,Female,0,True,False,51,True,False,DSL,True,True,False,True,False,False,One year,True,Bank transfer (automatic),60.5,3145.15,1.99
2239-JALAW,True,Male,0,False,False,58,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Bank transfer (automatic),103.25,6017.65,3.39
2240-HSJQD,False,Male,0,False,True,38,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,81.85,3141.7,2.69
2242-MFOTG,False,Male,0,False,False,33,True,True,Fiber optic,True,False,False,False,False,False,One year,False,Bank transfer (automatic),80.1,2603.3,2.63
2243-FNMMI,False,Male,0,False,False,20,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.4,415.4,0.64
2245-ADZFJ,False,Female,0,True,True,31,True,True,DSL,False,True,False,True,True,True,Two year,False,Bank transfer (automatic),80.55,2471.6,2.65
2249-YPRNG,True,Female,0,True,True,20,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.85,2239.65,3.48
2250-IVBWA,False,Male,0,True,True,64,True,False,Fiber optic,True,True,False,False,False,False,Month-to-month,False,Electronic check,81.05,5135.35,2.66
2251-PYLPB,False,Male,0,True,False,72,True,True,DSL,True,True,True,True,False,True,Two year,False,Credit card (automatic),79.55,5810.9,2.61
2252-ISRNH,False,Male,0,True,True,9,True,True,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,90.35,767.9,2.97
2252-JHJGE,False,Male,0,False,False,61,True,True,Fiber optic,True,False,True,False,True,True,One year,False,Electronic check,104.0,6363.45,3.42
2252-NKNSI,False,Male,0,False,True,52,True,True,DSL,True,True,False,True,True,True,Two year,True,Mailed check,85.15,4461.85,2.8
2253-KPMNB,False,Female,0,True,True,69,False,,DSL,True,True,True,True,False,False,Two year,False,Bank transfer (automatic),46.25,3121.4,1.52
2254-DLXRI,False,Female,0,False,False,1,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,79.15,79.15,2.6
2256-YLYLP,False,Male,0,True,True,68,True,False,DSL,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),72.95,4953.25,2.4
2257-BOVXD,False,Male,0,True,False,14,True,True,DSL,False,False,False,True,True,False,Month-to-month,True,Credit card (automatic),66.6,979.5,2.19
2259-OUUSZ,False,Male,0,False,False,7,False,,DSL,False,False,True,True,False,False,One year,True,Credit card (automatic),35.5,249.55,1.17
2260-USTRB,True,Female,1,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),70.2,115.95,2.31
2262-SLNVK,False,Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.1,70.1,2.3
2263-SFSQZ,False,Male,0,True,True,51,True,True,No,,,,,,,Two year,True,Mailed check,24.95,1222.25,0.82
2265-CYWIV,True,Female,1,True,False,4,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,99.6,347.65,3.27
2266-FUBDZ,False,Male,0,True,True,15,True,False,No,,,,,,,Two year,False,Mailed check,19.35,278.85,0.64
2266-SJNAT,False,Female,0,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,One year,False,Credit card (automatic),109.15,7789.6,3.59
2267-FPIMA,False,Male,0,True,False,50,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Credit card (automatic),94.4,4914.9,3.1
2267-WTPYD,False,Female,1,True,False,57,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,False,Credit card (automatic),94.0,5438.95,3.09
2270-CHBFN,False,Female,0,True,False,44,True,True,Fiber optic,True,True,True,True,False,False,Month-to-month,True,Credit card (automatic),95.1,4060.55,3.12
2272-JKMSI,False,Female,0,True,True,62,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,110.8,6840.95,3.64
2272-QAGFO,True,Female,1,False,False,14,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.3,1096.25,2.44
2272-UOINI,False,Female,0,False,False,7,True,False,DSL,True,True,False,True,True,True,Month-to-month,True,Electronic check,78.5,571.05,2.58
2272-WUSPA,False,Female,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,110.75,7751.7,3.64
2273-QCKXA,False,Male,0,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,49.05,49.05,1.61
2274-XUATA,False,Male,1,True,False,72,False,,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),63.1,4685.55,2.07
2275-RBYQS,False,Female,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.4,45.4,1.49
2276-YDAVZ,True,Female,0,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),75.1,270.7,2.47
2277-AXSDC,False,Female,0,False,False,32,True,False,No,,,,,,,One year,False,Bank transfer (automatic),19.75,624.15,0.65
2277-BKJKN,False,Female,1,True,False,71,True,False,Fiber optic,False,True,True,False,True,True,Two year,True,Electronic check,99.2,7213.75,3.26
2277-DJJDL,False,Male,1,True,False,60,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,99.0,6017.9,3.25
2277-VWCNI,False,Female,1,False,False,4,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,48.75,179.85,1.6
2279-AXJJK,False,Male,0,True,False,52,True,True,Fiber optic,False,True,False,True,False,True,Month-to-month,True,Credit card (automatic),95.65,5088.4,3.14
2282-YGNOR,False,Female,0,False,False,29,True,False,DSL,True,False,True,True,False,False,One year,False,Credit card (automatic),58.0,1734.5,1.91
2284-VFLKH,False,Male,0,True,False,49,True,False,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),99.25,4920.8,3.26
2292-XQWSV,False,Male,0,True,True,40,False,,DSL,False,True,True,True,True,True,One year,False,Mailed check,60.3,2448.5,1.98
2293-IJWPS,False,Female,0,True,False,57,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),100.75,5985.0,3.31
2294-DMMUS,False,Female,0,True,True,62,True,True,DSL,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),70.45,4300.45,2.31
2294-SALNE,False,Male,0,True,True,23,True,False,Fiber optic,False,True,True,True,False,False,One year,False,Mailed check,86.8,1940.8,2.85
